
F.C. Hermée, +32 4 278 47 18,Club," Rue de Herstal 43/Z, 4680 Oupeye, Belgique",Oupeye,,
Liège Mosan Natation,,Club de natation," Rue Lambert le Bègue 36, 4000 Liège, Belgique",Liège,http://www.mosan.eu/,
Club Alpin Belge de Liège,,Club de sport," Rue de l'Industrie 18, 4420 Tilleur, Belgique",Tilleur,https://www.cabliege.org/,
Liège Sport, +32 4 223 16 34,Administration," Rue des Mineurs 17, 4000 Liège, Belgique",Liège,https://www.liegesport.be/,
Coup d'envoi, +32 4 344 60 43,Club de sport," Rue d'Amercoeur 60/17, 4020 Liège, Belgique",Liège,http://www.coupdenvoi.be/,
Royal Fayenbois Club Tennis & Padel, +32 4 365 60 07,Club de tennis," Av. du Tennis 11, 4020 Liège, Belgique",Liège,http://www.fayenbois.be/,
Golf de Liège-Bernalmont, +32 4 227 44 66,Club de golf," Rue Bernalmont 2, 4000 Liège, Belgique",Liège,https://www.golfdubernalmont.com/,
Football Académie d'Engis,,Club de football," 4480 Engis, Belgique",Engis,,
KINEO Fitness & Wellness (Liège), +32 4 244 12 03,Salle de gym," Esp. de l'Europe 2, 4020 Liège, Belgique",Liège,https://www.kineo-fitness.com/nos-centres/liege/,
Herstal FC Club, +32 466 37 96 65,Salle de gym," Rue de L' Abattoir 63, 4040 Herstal, Belgique",Herstal,,
Football Club Olympic Namur, +32 475 34 94 97,Club de football," Rue Tir de Ronet, 5020 Namur, Belgique",Namur,http://fco-namur.footeo.com/,
Union Royale Namur, +32 470 48 78 34,Club de football," All. du Stade 3, 5100 Namur, Belgique",Namur,http://www.unionnamur.be/,
R.Arquet FC, +32 81 21 57 58,Club de football," Fond de Bouge 1A, 5020 Namur, Belgique",Namur,https://www.arquetnamur.be/,
Sporting Salzinnes Namur (anciennement E.R Belgrade)., +32 492 43 20 19,Club de football," Rue Joseph Durieux, 5001 Namur, Belgique",Namur,https://www.facebook.com/SportingSalzinnesNamur,
FC Malonne 2000,,Club de football," Champ-Ha, 5020 Namur, Belgique",Namur,https://www.fcmalonne.be/,
Union Royale Namur Fosses la ville,,Club de football," Rue Camille Charlier 4, 5020 Namur, Belgique",Namur,,
C.S. Wépion asbl, +32 81 46 07 57,Club de football," Chem. du Bienvenu 1, 5100 Namur, Belgique",Namur,https://cswepion.be/,
FC Andoy-Wierde, +32 483 17 47 70,Club de football," Rue des Platanes 85, 5100 Namur, Belgique",Namur,,
Royale Union Sportive Loyers, +32 475 31 89 78,Club de football," Comognes de Loyers, 5101 Namur, Belgique",Namur,,
R.F.C. Naninne, +32 81 40 07 67,Club de football," Rue Sainte-Anne 1, 5100 Namur, Belgique",Namur,,
Entente Sportive Boninne, +32 81 21 59 29,Club de football," Drève Boninas, 5021 Namur, Belgique",Namur,,
Standard Flawinne Football Club,,Stade," Rue Henry Dandoy, 5020 Namur, Belgique",Namur,,
RFC Temploux,,Club de football," Rue Commandant Materne 3, 5020 Namur, Belgique",Namur,https://www.walfoot.be/belgique/rfc-temploux-suarlee,
Royal Football Club Rhisnois, +32 81 56 77 36,Club de football," Rue des Chômeurs 9, 5080 Rhisnes, Belgique",Rhisnes,http://www.rfc-rhisnois.be/,
U.S.Emines, +32 476 41 00 21,Club de football," Rue des Colons, 5080 Émines, Belgique",Émines,http://www.usemines.net/,
Centre Sportif de Namur, +32 81 24 71 56,Complexe sportif," Av. de Tabora 21, 5000 Namur, Belgique",Namur,https://www.namur.be/fr/annuaire/centre-namurois-des-sports,
Es Jambes, +32 465 88 51 72,Club de football," Comognes de Jambes, 5100 Namur, Belgique",Namur,,
Groupement Sportif Saint-Fiacre asbl, +32 81 23 19 46,Club de sport," Rue Léanne 80, 5000 Namur, Belgique",Namur,http://www.tennisclubsaintfiacre.be/contact/,
MFC Borussia Loyers 91, +32 81 58 23 29,Club de sport," Comognes de Loyers 42, 5101 Namur, Belgique",Namur,http://www.borussia.be/,
Union Royale Namur - FLV,,Club de football," Rue de l'Abattoir 15, 5070 Fosses-la-Ville, Belgique",Fosses-la-Ville,,
Royal Rugby Namur,,Club de rugby," Chem. du Masuage, 5100 Namur, Belgique",Namur,https://www.royalrugbynamur.be/,
Etoile Rouge de Belgrade,,Club de football," Rue Joseph Durieux, 5001 Namur, Belgique",Namur,,
Lutte club Namur, +32 492 12 57 42,Club de sport," Av. de Tabora, 5000 Namur, Belgique",Namur,https://www.facebook.com/@Lutte-club-Namur-100031733006507/?locale=fr_FR,
RAEC Mons, +32 466 14 86 02,Club de football," Av. du Tir 80, 7000 Mons, Belgique",Mons,https://www.raecmons44.be/,
Football club Flenu, +32 65 82 49 04,Club de football," Rue des Produits 45, 7012 Mons, Belgique",Mons,,
R.E. Mons Nord, +32 486 55 27 86,Club de football," Rue du Camp 100, 7034 Mons, Belgique",Mons,https://www.remonsnord.be/,
Association Clubs Francophones de Football, +32 2 477 12 11,Association ou organisation," Chau. de Maubeuge 596, 7024 Mons, Belgique",Mons,http://www.acff.be/,
FC Mons, +33 6 21 39 83 70,Club de football," 3 Rue Bossuet, 59370 Mons-en-Barœul, France",Mons-en-Barœul,http://www.fcmons.fr/contact/,
Stade Charles Tondreau, +32 486 55 27 86,Stade," Av. du Tir 80, 7000 Mons, Belgique",Mons,https://www.raecmons44.be/,
Football Club d'Havré, +32 491 49 06 48,Club de football," Rue Irma Fievez 126, 7021 Mons, Belgique",Mons,,
Mons Athletic Club, +33 3 20 56 37 56,Club de football," Bd du Général Leclerc, 59370 Mons-en-Barœul, France",Mons-en-Barœul,,
KNIGHTS Mons - American Football, +32 473 69 53 23,Club de sport," Av. du Roi Chevalier 21, 7020 Mons, Belgique",Mons,https://www.knights-mons.com/,
Rafc Cuesmes,,Club de football," Rue Hector Delanois 135, 7022 Mons, Belgique",Mons,,
Football Club de Mons, +33 4 66 83 13 51,Club de football," 18 Chem. du Stade, 30340 Mons, France",Mons,,
A.S. Ghlinoise, +32 65 84 35 14,Club de football," Rue de la Barrière 12, 7011 Mons, Belgique",Mons,,
olympique club de ghlin, +32 489 92 23 13,Club de football," Rue des Walbrées 23, 7011 Mons, Belgique",Mons,https://www.facebook.com/groups/782414536297270,
Rugby club de Mons, +32 474 69 04 11,Terrain de sport," Rue de Mons, 7011 Ghlin, Belgique",Ghlin,http://www.rugbyclubmons.com/,
RFCR Symphorinois, +32 65 35 58 80,Club de football," Rue Eleuthère Mercier 6/Z, 7030 Mons, Belgique",Mons,,
Arena Football Mons, +32 65 69 11 15,Centre de loisirs," Rue Achille Degrâce 27, 7080 Frameries, Belgique",Frameries,http://www.arenafootball.be/,
RLC Mesvin,,Club de football," Rue Brunehaut 130, 7022 Mons, Belgique",Mons,,
FC Casteau,,Club de football," Rue de Brocqueroy 50, 7061 Soignies, Belgique",Soignies,http://www.fccasteau.be/,
Football Club Flenu Asbl, +32 65 82 48 62,Club de sport," Rue à Charrettes 16, 7012 Mons, Belgique",Mons,,
Aramis Club Mons | Fitness & Padel, +32 65 34 84 10,Salle de gym," Rue des Viaducs 100, 7020 Mons, Belgique",Mons,http://www.aramisclub.be/,
R.E.S. Obourg-Nimy-Maisières, +32 65 33 66 86,Club de football," Cité des Epinois 1/Z,, 7020 Mons, Belgique",Mons,,
AEDEC Hyon, +32 498 86 85 60,Club de football," Rue du By 9A, 7022 Mons, Belgique",Mons,https://www.facebook.com/share/1DCXSfqXhg/,
Football Club Vacresse, +32 495 24 20 22,Club de football," Rue Valère Letot 16, 7050 Jurbise, Belgique",Jurbise,https://www.rfcvacresse.be/,
Belfius Mons-Hainaut, +32 65 32 05 91,Club de basket-ball," Rue des Laminoirs 2, 7012 Mons, Belgique",Mons,http://www.monshainaut.be/,
Mons Arena,,Terrain de basket-ball," Rue des Laminoirs 2a, 7012 Mons, Belgique",Mons,,
Classico Mons, +32 488 81 31 34,Salle de gym," Av. Maréchal Foch 873, 7012 Mons, Belgique",Mons,,
BC Mons Capitale, +32 471 68 76 70,Club de basket-ball," Rue Irma Fievez 126, 7021 Mons, Belgique",Mons,http://www.bcmons.be/,
Moha, +32 65 36 15 40,Complexe sportif," Rue Taille Coleau 84, 7034 Mons, Belgique",Mons,https://mohathletisme.be/,
Royal standard club Pâturages, +32 470 54 06 50,Club de football," Rue du Grand Passage 126, 7340 Colfontaine, Belgique",Colfontaine,,
A.S.C BAUDOUR FOOTBALL CLUB 07002, +32 493 48 40 31,Club de football," Par communal, 7331 Baudour, Belgique",Baudour,,
Mind Athletics, +32 483 62 72 64,Complexe sportif," Grand'Route 148, 7000 Mons, Belgique",Mons,https://www.mindathletics.org/,
Delta Moon, +32 486 58 12 86,Club de billard," Pl. de Jéricho 35b, 7012 Mons, Belgique",Mons,https://www.delta-moon.com/,
SP Baudour,,Club de football," Chem. du Long Boule, 7331 Saint-Ghislain, Belgique",Saint-Ghislain,,
BodyMind Fitness, +32 479 08 31 85,Club de sport," Rue de Jurbise 20/A, 7011 Mons, Belgique",Mons,https://www.bodymindfitness.be/,
La Petanque Montoise, +32 486 27 30 96,Club de sport," Rue de la Boulangerie 2, 7000 Mons, Belgique",Mons,http://pmons.clubeo.com/,
C.D.F. Espanola, +32 65 64 24 80,Club de football," Rue d'Hautrage 11, 7331 Saint-Ghislain, Belgique",Saint-Ghislain,,
Vanguard Brazilian Jiu-Jitsu,,Club d'arts martiaux," Chau. du Roi Baudouin 276B, 7030 Mons, Belgique",Mons,https://www.vanguardtc.be/,
"Caïssa Europe, l'Echiquier du Grand Mons", +32 470 47 04 35,Club de sport," Rue des Canadiens 16b, 7022 Mons, Belgique",Mons,http://www.caissaeurope.be/,
Hippodrome de Wallonie de Mons, +32 65 31 11 27,Champ de courses," Rte de Wallonie 32, 7011 Mons, Belgique",Mons,https://hippodromedewallonie.be/,
FC Houtaing,,Club de football," Rue de la Madeleine 31, 7812 Ath, Belgique",Ath,https://www.facebook.com/groups/fchoutaing/,
Ascalon HC Mons,,Club de hockey," Av. de la Sapinette 3, 7000 Mons, Belgique",Mons,http://ascalon.be/,
RSB Frameries, +32 477 21 27 65,Club de football," Rue Firmin Piérard, 7080 Frameries, Belgique",Frameries,https://www.facebook.com/rsbframeries2022/,
Hall de Sports Institut Saint-Luc,,Complexe sportif," Rue des Pinsons, 7000 Mons, Belgique",Mons,,
New Jump Mons Trampoline Park, +32 65 75 57 75,Parc de loisirs," M Centre Commercial Les Portes de, Rue Grande 208, 7020 Mons, Belgique",Mons,http://www.newjumpmons.be/,
Junior Academy, +32 477 97 39 52,Club de football," Rue des Sables 5, 7020 Mons, Belgique",Mons,https://global-sport.be/,
Goolfy Et Laser Game Mons, +32 487 77 41 11,Centre de loisirs," Rue de Mons 353/1, 7011 Mons, Belgique",Mons,http://www.goolfymons.be/,
ASBL Monsports, +32 65 40 56 52,Association ou organisation," Rue Buisseret 2/2e étage, 7000 Mons, Belgique",Mons,http://asblmonsports.wordpress.com/,
Basic, +32 2 588 77 10,Salle de gym," Rue de la Chaussée 68/70, 7000 Mons, Belgique",Mons,https://www.basic-fit.com/fr-be/clubs/basic-fit-mons-rue-de-la-chaussee-24/7-47d72b309ae242d0b280c8ee30eb6fe9.html?utm_medium=yext&utm_source=gmb,
Club Pongiste Montois,,Club de sport," Av. de l'Hôpital 10, 7000 Mons, Belgique",Mons,https://www.cpmontois.com/,
Royal Albert-Elisabeth Club Tennis Mons, +32 65 35 43 97,Club de tennis," Rue Valenciennoise 29, 7000 Mons, Belgique",Mons,http://www.raect-mons.be/,
Centre Adeps de Mons, +32 65 39 74 40,Complexe sportif," Av. de la Sapinette 3, 7011 Mons, Belgique",Mons,https://www.sport-adeps.be/a-propos/centres-adeps/mons/,
Ascalon Hockey Club - Club House,,Terrain de sport," Rive Droite du Canal du Ctre, 7000 Mons, Belgique",Mons,http://www.ascalon.be/,
Stade Michel Bernard, +33 7 65 81 75 21,Stade," 13 Av. Léon Blum, 59370 Mons-en-Barœul, France",Mons-en-Barœul,,
Face Nord Mons, +32 65 84 44 30,Centre d'escalade," Chem. du Chêne aux Haies 2, 7000 Mons, Belgique",Mons,http://www.facenord.be/,
Imagipark, +32 65 40 81 60,Centre de loisirs," Rue du Grand Large 1, 7000 Mons, Belgique",Mons,http://www.imagipark.be/,
Kickoff SportsBar Mons,,Bar," Rue du Hautbois 1, 7000 Mons, Belgique",Mons,,
Ascalon Hockey Club Mons,,Club de hockey," Rte d'Obourg 59a, 7000 Mons, Belgique",Mons,http://ascalon.be/,
Leopold Club Mesvin, +32 65 31 48 62,Club," Rue Brunehaut 134, 7022 Mons, Belgique",Mons,,
The magical ball, +32 65 59 53 37,Salle de billard," Av. des Bassins 20, 7000 Mons, Belgique",Mons,,
Baghouz Boxing GYM MONS,,Club de boxe," Rue des Trois Crampons 5, 7012 Mons, Belgique",Mons,https://www.facebook.com/Baghouz-Boxing-GYM-MONS-956001574569032/,
Foot Club, +32 64 33 05 55,Complexe sportif," Chau. Paul Houtart 88, 7110 Houdeng-Goegnies, Belgique",Houdeng-Goegnies,http://www.footclub.be/,
RAAL La Louvière - Wolves Academy,,Club de football," Rue Saint-Julien 30B, 7110 La Louvière, Belgique",La Louvière,http://www.raal.be/,
All Stars La Louvière, +32 476 32 13 59,Club de football," Rue des Longues Haies 1, 7100 La Louvière, Belgique",La Louvière,http://www.allstars.be/,
RFCE Maurage,,Club de football," Rue des Huberts 1, 7110 La Louvière, Belgique",La Louvière,,
Stade du Tivoli,,Stade," Bd du Tivoli 80, 7100 La Louvière, Belgique",La Louvière,http://www.raal.be/,
Royal La Louvière Hockey Club, +32 475 43 75 43,Club de hockey," Av. Léopold III 10, 7100 La Louvière, Belgique",La Louvière,http://www.llhc.be/,
AC Le Rœulx,,Club de football," Rem des Arbalestriers, 7070 Le Rœulx, Belgique",Le Rœulx,,
Royal Tennis Club Louvierois, +32 64 22 27 47,Club de tennis," Rue des Carrelages 91, 7100 La Louvière, Belgique",La Louvière,https://rtclouvierois.my.canva.site/royal-tennis-club-louvierois,
Stade Raymond Dienne (US Centre Haine-Saint-Pierre),,Club de football," Rue de la Hestre 79, 7100 La Louvière, Belgique",La Louvière,http://www.uscentre.be/,
Complexe sportif Saint-Julien,,Terrain de sport," Rue Saint-Julien 30, 7110 La Louvière, Belgique",La Louvière,https://www.raal.be/infrastructures-voici-st-julien-3-0/,
La Maison Du Sport De La Louviere, +32 64 22 45 33,Club de sport," Rue de Bouvy 127, 7100 La Louvière, Belgique",La Louvière,http://www.maisondusport.be/,
RFC Houdinois - Stade Henri Rochefort, +32 496 42 12 83,Club de football," Av. du Stade 23/1, 7110 Houdeng-Goegnies, Belgique",Houdeng-Goegnies,http://www.rfchoudinois.be/,
Terrain de football,,Club de sport," Rue Alexandre Delsamme 126, 7110 La Louvière, Belgique",La Louvière,,
RFC Houdinois - Terrain de la Tombelle, +32 496 42 12 83,Terrain de football," Rue du Football, 7110 La Louvière, Belgique",La Louvière,http://www.rfchoudinois.be/,
L.F.F.S. Hainaut, +32 64 22 66 64,Siège social," Pl. Mattéotti 17, 7100 La Louvière, Belgique",La Louvière,http://www.footsalle-hainaut.be/,
Club Olympic Trivieres Asbl,,Club," Rue Alfred Defuisseaux 69, 7100 La Louvière, Belgique",La Louvière,,
Easi Arena - RAAL La Louvière,,Stade," Av. Saint-Maur-des-Fossés 1, 7100 La Louvière, Belgique",La Louvière,http://www.raal.be/,
RAAL La Louvière,,Club de football," Av. Saint-Maur-des-Fossés, 7100 La Louvière, Belgique",La Louvière,https://www.raal.be/,
Boccaert Foot Academy, +32 470 20 99 04,Club de sport," Rue de la Flache, 7100 La Louvière, Belgique",La Louvière,,
RAAL La Louviere - Siège Social,,Club de football," Siège social - Wolves Academy, Rue Saint-Julien 30B, 7100 La Louvière, Belgique",La Louvière,http://www.raal.be/,
Bracquegnies SP,,Terrain de football," rue de la Bourse, Bracquegnies Sports, 7110 Strépy-Bracquegnies, Belgique",Strépy-Bracquegnies,https://www.walfoot.be/belgique/bracquegnies-sp,
Stade Leburton, +32 2 255 16 06,Stade," Rue de l'Entraide, 7110 La Louvière, Belgique",La Louvière,,
Squash Club La Louvière, +32 64 28 45 72,Club de squash," Av. de Mariemont 17/1, 7100 La Louvière, Belgique",La Louvière,http://www.facebook.com/squashclublalouviere,
Football Club d'Havré, +32 491 49 06 48,Club de football," Rue Irma Fievez 126, 7021 Mons, Belgique",Mons,,
CPH Academy,,Terrain de football," Rue Saint-Julien 30b, 7110 La Louvière, Belgique",La Louvière,https://www.raal.be/wolves-academy/,
JIMS Fitness La Louvière, +32 64 21 45 29,Salle de gym," Av. de Wallonie 1, 7100 La Louvière, Belgique",La Louvière,https://www.jims.be/fr/clubs/jims-la-louviere,
Hall Omnisports, +32 64 23 86 20,Complexe sportif," Rue des Canadiens, 7110 La Louvière, Belgique",La Louvière,,
F.C. PERONNES, +32 494 63 43 11,Club de sport," Lez-Binche, Rue Alphonse Gravis 51/B, 7134 Péronnes, Belgique",Péronnes,https://www.rbfa.be/fr/club/5773/infos,
Alphas Club, +32 496 48 75 42,Complexe sportif," Rue de la Croix du Maïeur 21, 7110 La Louvière, Belgique",La Louvière,http://www.alphasteam.be/paraskevachris,
Lfbj, +32 64 22 82 26,Club de sport," Rue Hamoir 28, 7100 La Louvière, Belgique",La Louvière,,
Hall omnisport de Bouvy, +32 64 22 45 33,Complexe sportif," Rue de Bouvy 127, de bouvy 13000/71tue, La Louvière, Belgique",La Louvière,https://fr-fr.facebook.com/pages/Salle-Omnisport-De-Bouvy/1608377789230734,
Stade N. Dehu,,Stade," Rue du Roeulx 38, 7110 La Louvière, Belgique",La Louvière,,
Aclo Athlétisme Louvierois,,Club de sport," Bd du Tivoli 24, 7100 La Louvière, Belgique",La Louvière,,
Cyclo-Club La Roue Houdinoise ASBL, +32 473 13 10 59,Club de cyclisme," Rue Joseph II 99, 7110 La Louvière, Belgique",La Louvière,http://www.larouehoudinoise.be/,
Stade yvan meuree,,Terrain de football," Rue Hallez 3, 7100 La Louvière, Belgique",La Louvière,,
C.S.E Manage, +32 493 48 86 79,Club de football," Av. de Scailmont 100, 7170 Manage, Belgique",Manage,,
Librairie Club La Louvière, +32 64 22 17 09,Librairie," Retail Park CORA, Rue de la Franco-Belge 28, 7100 La Louvière, Belgique",La Louvière,https://www.club.be/magasins/la-louvire,
Tennis Padel Club Plainchamp, +32 64 44 65 50,Club de tennis," Rue du Jeu de Balle 11, 7100 La Louvière, Belgique",La Louvière,https://tennispadelclubplainchamp.be/?fbclid=IwY2xjawH9uAtleHRuA2FlbQIxMAABHZwlt9Y0ADghLo7XAokZkf_vHFxOi9wc3epEyp4rE3_38lqOxAKLkps4HA_aem_xZewOjJYHR0UZLAwg_TCHQ,
Mitsumine team, +32 498 74 85 96,Club de karaté," Rue de Bouvy 127, 7100 La Louvière, Belgique",La Louvière,,
Entente du Centre CLH, +32 472 86 54 56,Club de handball," Rle Vanhulst, 7170 Manage, Belgique",Manage,https://www.facebook.com/ECCLH/?locale=fr_FR,
Jujitsu Ippon,,Club d'arts martiaux," Rue de Baume 48, 7100 La Louvière, Belgique",La Louvière,http://jujitsuippon.fr.gd/,
Basic-Fit, +32 2 588 77 10,Salle de gym," Av. de Wallonie 1, 7100 La Louvière, Belgique",La Louvière,https://www.basic-fit.com/fr-be/clubs/basic-fit-la-louviere-avenue-de-wallonie-24/7-ff45beafe7dc42d3aa25592929a6ebd1.html?utm_medium=yext&utm_source=gmb,
Parcours cb des clubs,,Club de pêche," 7110 La Louvière, Belgique",La Louvière,,
Badminton Club Louvierois ASBL,,Club de badminton," Rue de Bouvy 127, 7100 La Louvière, Belgique",La Louvière,https://www.badmintonlalouviere.be/,
BMX Piste La Louvière,,Club de sport," Rue Victorien Ergot 33, 7110 La Louvière, Belgique",La Louvière,http://www.bmxlalouviere.be/,
Club Self-défense et Ju-jitsu - Les Dragons Bleus du Tai Jitsu, +32 485 80 70 08,Club d'arts martiaux," Pl. Albert 1er 1, 7170 Manage, Belgique",Manage,http://www.dragon-bleu-taijitsu.com/,
Krav Maga La Louviere, +32 485 00 98 62,Complexe sportif," Rue des Longues Haies 1, 7100 La Louvière, Belgique",La Louvière,,
Wolf padel park, +32 471 72 70 63,Club de padel," Rue des Meuniers 5, 7100 La Louvière, Belgique",La Louvière,http://www.wolfpadelpark.be/,
Poney Club de Besonrieux, +32 64 55 52 40,Centre équestre," Rue de Mignault 88A, 7100 La Louvière, Belgique",La Louvière,https://www.facebook.com/BesonrieuxPoneyClub,
Sporting Lille Louvière, +33 3 20 55 81 62,Club de football," 203 Rue du Buisson, 59800 Lille, France",Lille,,
TaeKwonDO HoshinMooSool Corea Club La Louvière,,Enseignement," Rue de Bouvy 127, 7100 La Louvière, Belgique",La Louvière,https://www.facebook.com/coreaclub,
FC Snef, +32 477 69 45 78,Club de football," Stade du Maffle, Rue de Maffle 16, 7180 Seneffe, Belgique",Seneffe,http://www.fcsnef.be/,
Amical judo club La louvière, +32 64 55 42 72,Salle de gym," Bd du Tivoli, 7100 La Louvière, Belgique",La Louvière,,
Sport Santé sprl, +32 64 22 26 73,Salle de gym," Rue Emile Urbain 132/A, 7100 La Louvière, Belgique",La Louvière,,
Royal Aclo Asbl, +32 486 09 07 17,Siège social," Rue Champelet 20, 7100 La Louvière, Belgique",La Louvière,http://www.raclo.be/,
Royal Tennis Club Houdinois, +32 64 22 41 59,Club de tennis," Av. du Stade 23/D, 7110 Houdeng-Goegnies, Belgique",Houdeng-Goegnies,http://www.rtchoudinois.be/,
Okami dojo, +32 64 26 65 53,Club d'arts martiaux," Rue Tierne à Tartes 57, 7100 La Louvière, Belgique",La Louvière,http://o-kami.be/iaido.html,
Team Cec,,Club de sport," Av. du Stade, 7110 La Louvière, Belgique",La Louvière,,
Smashing Club Le Roeulx | Tennis & Padel, +32 64 28 21 32,Club de tennis," Rue de la Station 142, 7070 Le Rœulx, Belgique",Le Rœulx,http://www.smashing-leroeulx.be/,
Gym Danse Apll, +32 471 30 65 69,Club de gymnastique," Bd du Tivoli 2b, 7100 La Louvière, Belgique",La Louvière,https://gymdanseapll.be/,
Stade Mouscronnois, +32 56 86 06 00,Club de football," Rue du Stade 33, 7700 Mouscron, Belgique",Mouscron,http://www.stade-mouscron.be/,
RFC Luingnois, +32 56 33 52 50,Club de football," Rue Alfred Dumortier, 7700 Mouscron, Belgique",Mouscron,http://www.rfcluingnois.be/,
Risquons Tout(Association Sport), +32 56 34 24 42,Club de football," Av. de la Dynastie 1, 7700 Mouscron, Belgique",Mouscron,https://ras-risquons-tout.be/,
La Squadra Mouscron Asbl, +32 56 34 46 93,Club de football," Chau. d'Estaimpuis 163, 7712 Mouscron, Belgique",Mouscron,http://www.squadramouscron.be/contact/,
Futurosport, +32 56 86 08 60,Centre de formation," Rue de la Barrière Leclercq 13, 7711 Mouscron, Belgique",Mouscron,http://www.futurosport.be/,
Royal Dottignies Sports, +32 56 55 77 97,Club de football," Rue de la Cabocherie, 7711 Mouscron, Belgique",Mouscron,http://www.rds1619.be/,
Xtreme Sport, +32 471 18 17 42,Club de sport," Imp. Saint-Paul 12, 7700 Mouscron, Belgique",Mouscron,https://www.xtreme-dance.com/,
Stade Jeunesse et Sport,,Terrain de football," Rue Henri Debavay 25, 7700 Mouscron, Belgique",Mouscron,,
Wattrelos Football Club, +33 3 20 83 60 30,Club de football," Rue Alain Savary, 59150 Wattrelos, France",Wattrelos,,
Tourcoing Football Club, +33 3 20 94 61 61,Club de football," 559 Rue de Gand, 59200 Tourcoing, France",Tourcoing,,
Klub du Dimanche / Paramédical X Sports, +32 495 47 40 48,Complexe sportif," Rue de la Passerelle 4, 7700 Mouscron, Belgique",Mouscron,https://klubdudimanche.be/,
European Fitness Paradise, +32 56 34 52 82,Salle de gym," Rue du Calvaire 32, 7700 Mouscron, Belgique",Mouscron,https://www.fitnessparadise.eu/,
Handball Club Mouscron ASBL, +32 467 32 84 24,Club de sport," Rue des Prés 84b, 7700 Mouscron, Belgique",Mouscron,http://www.hcmouscron.be/,
Football club Herinnes, +32 69 55 80 77,Club de football," Chau. d'Audenarde 388, 7742 Pecq, Belgique",Pecq,https://www.acff.be/club/2176/infos,
Club de pétanque,,Club de sport," Av. de la Bourgogne 1, 7700 Mouscron, Belgique",Mouscron,,
CGOM ASBL,,Club de sport," Rue du Bornoville 49, 7700 Mouscron, Belgique",Mouscron,,
Librairie Club Mouscron, +32 56 48 30 20,Librairie," Rue Père Damien 4, 7700 Mouscron, Belgique",Mouscron,https://www.club.be/magasins/mouscron,
Hall Sportif Jacky Rousseau, +32 56 34 70 91,Complexe sportif," Rue des Olympiades 50, 7700 Mouscron, Belgique",Mouscron,https://www.mouscron.be/loisirs/sports/infrastructures-sportives/hall-sportif-jacky-rousseau,
Football Club Molenbaix asbl, +32 69 45 48 49,Club de football," Rue du Ruisseau 11, 7760 Celles, Belgique",Celles,http://www.molenbaix.be/,
Tennis Union Mouscron | Tennis & Padel, +32 56 34 74 85,Club de tennis," Rue de la Passerelle 125, 7700 Moeskroen, Belgique",Moeskroen,https://www.tumouscron.be/,
RSC Templeuve, +32 69 35 40 22,Club de football," Chem. du Football, 7520 Tournai, Belgique",Tournai,https://www.footclubs.be/rsctempleuvois133/,
Union canine Mouscronnoise,,Club de sport," Rue du Labyrinthe 205, 7700 Mouscron, Belgique",Mouscron,http://www.unioncanine.be/,
YEZY Move, +32 479 86 76 53,Club de sport," Chau. de Lille 377, 7700 Mouscron, Belgique",Mouscron,,
Football Association Blanc Seau, +33 6 62 16 07 29,Club de football," 199 Rue du Congo, 59420 Mouvaux, France",Mouvaux,https://www.fablancseau.fr/,
Luxury JZ - Centre esthétique - Mouscron, +32 56 84 46 11,Centre de bien-être," Imp. Saint-Paul 5, 7700 Mouscron, Belgique",Mouscron,https://be.spa.ivof.com/luxury-jz-centre-esthetique/,
Arena Club, +33 3 74 09 85 91,Complexe sportif," ZAC de la Viscourt, 59250 Halluin, France",Halluin,http://www.arena-club.fr/,
R.C.S. Escanaffles,,Club de sport," Rue de la Gruennerie, 7760 Celles, Belgique",Celles,,
Universal Fitness,,Salle de gym," Rue de Neuville 148, 7700 Mouscron, Belgique",Mouscron,https://www.salle-fitness-musculation-mouscron-discount.be/,
Football Velaines, +32 69 85 83 01,Club de sport," Rue des Ecoles 25, 7760 Celles, Belgique",Celles,,
Wasquehal Football, +33 9 86 20 82 53,Club de football," 11 Av. du Molinel, 59290 Wasquehal, France",Wasquehal,,
Association Leers Omnisports Football, +33 3 20 02 90 07,Club de sport," Rue Pasteur, 59115 Leers, France",Leers,,
Sailly Forest Foot, +33 6 84 89 55 01,Club de football," Stade Georges Van Meenen, Rue des 3 Frères Lefebvre, 59390 Sailly-lez-Lannoy, France",Sailly-lez-Lannoy,http://saillyforestfoot.fr/,
District des Flandres de Football, +33 3 74 09 04 00,Club de sport," 14 Av. Robert Schuman, 59370 Mons-en-Barœul, France",Mons-en-Barœul,http://flandres.fff.fr/competitions/,
Olympic Hémois FC, +33 6 29 59 39 64,Club de football," La Maison Du Football, Rue de la Lionderie, 59510 Hem, France",Hem,https://olympic-hemois.fr/,
Toufflers Athletic Football, +33 6 68 08 67 63,Club de football," 59390 Toufflers, France",Toufflers,http://www.taf.levillage.org/,
Lumpini's,,Club d'arts martiaux," Rue du Bas Voisinage 82, 7700 Mouscron, Belgique",Mouscron,http://www.lumpinismouscron.be/,
ASSA Obigies, +32 495 51 91 23,Club de football," Drève du Château d'Obigies, 7743 Pecq, Belgique",Pecq,http://www.obigies.be/,
Cyclo-Club Mouscron, +32 56 34 70 95,Club," Salle ""Chez Nous, Katoenspinnerijstraat, 7700 Moeskroen, Belgique",Moeskroen,https://cyclo-club-mouscron.pepsup.com/,
Tribune de Football Debergue, +33 3 20 66 05 53,Club de football," 80-118 Rue Monge, 59150 Wattrelos, France",Wattrelos,,
